"date","city","forecast_lo_2_prev_PM","forecast_hi_2_prev_PM","forecast_lo_prev_AM","forecast_hi_prev_AM","forecast_lo_prev_PM","forecast_hi_prev_PM","forecast_lo_current_AM","forecast_hi_current_AM","actual_lo_current_PM","actual_hi_current_PM","actual_lo_next_AM","actual_hi_next_AM"
2021-05-12,"GRAND JUNCTION",39,71,44,73,39,74,45,73,39,73,45,73
2021-05-12,"GRAND RAPIDS",33,62,36,62,32,62,35,61,35,66,33,66
2021-05-12,"GREAT FALLS",35,65,42,64,34,65,43,65,33,64,44,64
2021-05-12,"GREEN BAY",35,64,39,65,33,65,38,65,32,66,36,66
2021-05-12,"GREENSBORO",49,60,46,59,47,57,43,56,50,52,43,52
2021-05-12,"HARRISBURG",41,66,43,66,42,65,44,66,45,69,44,69
2021-05-12,"HARTFORD SPGFLD",41,65,42,65,42,64,43,66,43,68,38,68
2021-05-12,"HELENA",35,68,43,68,35,67,43,67,35,67,51,67
2021-05-12,"HONOLULU",71,83,71,83,72,84,72,84,72,86,75,86
2021-05-12,"HOUSTON INTCNTL",67,75,60,76,68,76,60,74,66,74,64,74
2021-05-12,"HUNTSVILLE AL",51,66,47,65,52,66,47,65,54,72,51,72
2021-05-12,"INDIANAPOLIS",37,62,39,62,36,62,39,62,37,62,41,62
2021-05-12,"JACKSON MS",61,69,54,68,62,67,54,69,61,69,56,69
2021-05-12,"JACKSONVILLE",69,86,63,87,69,88,60,88,68,88,54,88
2021-05-12,"JUNEAU",41,49,39,49,41,49,41,49,43,52,43,52
2021-05-12,"KANSAS CITY",44,64,43,64,43,64,41,64,49,65,46,65
2021-05-12,"KEY WEST",81,88,80,89,81,89,79,88,81,86,79,86
2021-05-12,"KNOXVILLE",49,62,44,60,49,61,44,59,49,60,41,60
2021-05-12,"LAKE CHARLES",69,77,62,76,70,77,61,75,66,75,65,75
2021-05-12,"LANSING",33,62,35,61,31,61,34,61,31,64,35,64
2021-05-12,"LAS VEGAS",66,94,71,94,65,93,71,94,68,95,74,95
2021-05-12,"LEXINGTON",39,60,39,60,40,61,41,63,44,62,39,62
2021-05-13,"CONCORD NH",38,72,43,71,37,68,39,71,36,72,36,72
2021-05-13,"CORPUS CHRISTI",65,79,66,79,65,77,68,80,65,80,64,80
2021-05-13,"DALLAS FT WORTH",54,73,56,73,55,75,55,74,61,76,60,76
2021-05-13,"DAYTON",38,67,42,67,38,66,43,66,39,67,42,67
2021-05-13,"DAYTONA BEACH",69,81,64,78,69,79,62,79,70,73,62,73
2021-05-13,"DENVER",39,73,44,73,40,73,44,73,42,76,45,76
2021-05-13,"DES MOINES",42,67,47,68,42,67,47,67,43,68,49,68
2021-05-13,"DETROIT",39,68,45,68,39,68,45,69,40,69,42,69
2021-05-13,"DULUTH",41,66,43,66,42,66,42,68,48,70,46,70
2021-05-13,"EL PASO",58,86,64,86,60,86,65,86,59,90,60,90
2021-05-13,"ELKINS",31,63,37,64,31,63,35,63,29,64,32,64
2021-05-13,"ERIE",42,62,45,60,38,61,44,61,37,62,41,62
2021-05-13,"EUGENE",47,77,46,77,46,77,49,79,46,80,50,80
2021-05-13,"EVANSVILLE",44,68,44,68,41,68,42,67,43,69,41,69
2021-05-13,"FAIRBANKS",35,55,37,55,41,59,39,59,39,66,40,67
2021-05-13,"FARGO",44,69,45,71,44,70,47,73,48,75,47,75
2021-05-13,"FLAGSTAFF",36,77,39,77,33,77,34,76,33,77,40,77
2021-05-13,"FLINT",35,68,40,68,35,68,38,68,32,68,35,68
2021-05-13,"FORT SMITH",45,72,47,72,47,72,47,73,54,74,52,74
2021-05-13,"FORT WAYNE",36,66,40,66,36,66,40,66,36,67,38,67
2021-05-13,"FRESNO",62,98,61,98,63,97,61,97,64,96,63,96
2021-05-13,"GOODLAND",40,73,45,74,40,74,45,74,39,73,45,73
2021-05-13,"GRAND JUNCTION",45,83,51,83,45,83,53,82,45,83,51,83
2021-05-13,"GRAND RAPIDS",37,67,38,66,32,66,42,69,33,68,36,68
2021-05-13,"GREAT FALLS",42,66,40,66,45,66,40,66,44,66,40,66
2021-05-13,"GREEN BAY",39,67,43,68,38,69,43,69,36,72,42,72
2021-05-13,"GREENSBORO",44,68,47,69,42,68,45,68,43,68,41,68
2021-05-13,"HARRISBURG",42,71,48,70,42,70,47,68,44,71,47,71
2021-05-13,"HARTFORD SPGFLD",42,70,45,73,42,71,43,70,38,71,39,71
2021-05-13,"HELENA",43,70,42,70,44,71,44,71,47,73,48,73
2021-05-13,"HONOLULU",72,84,71,84,73,84,72,84,73,86,72,86
2021-05-13,"HOUSTON INTCNTL",60,79,59,80,61,78,60,80,64,79,62,79
2021-05-13,"HUNTSVILLE AL",49,69,46,67,47,70,45,71,51,73,45,73
2021-05-13,"INDIANAPOLIS",40,66,43,65,41,65,44,67,41,67,44,67
2021-05-13,"JACKSON MS",55,73,51,72,56,74,51,75,56,77,51,77
2021-05-13,"JACKSONVILLE",62,70,57,68,60,67,55,66,54,69,54,69
2021-05-13,"JUNEAU",41,47,40,47,42,49,42,47,43,47,42,47
2021-05-13,"KANSAS CITY",42,69,49,68,40,68,50,69,46,70,53,70
2021-05-13,"KEY WEST",80,88,78,88,80,88,79,88,79,90,80,90
2021-05-13,"KNOXVILLE",45,65,45,65,42,67,45,68,41,70,44,70
2021-05-13,"LAKE CHARLES",60,79,59,77,61,79,59,79,65,79,57,79
2021-05-13,"LANSING",36,67,38,66,32,66,40,69,35,68,38,68
2021-05-13,"LAS VEGAS",70,98,72,98,71,98,72,97,73,98,73,98
2021-05-13,"LEXINGTON",39,64,41,65,40,64,41,65,39,65,39,65
2021-05-13,"ABILENE TX",51,69,55,69,51,70,54,71,57,71,56,71
2021-05-13,"AKRON CANTON",38,64,42,64,34,64,42,65,37,67,41,67
2021-05-13,"ALBANY NY",39,67,42,66,38,69,43,66,33,68,37,68
2021-05-13,"ALBUQUERQUE",49,81,56,81,51,82,56,82,53,82,63,82
2021-05-13,"ALLENTOWN",41,68,44,69,41,69,43,68,39,70,40,70
2021-05-13,"AMARILLO",44,70,51,72,43,73,51,73,44,75,51,75
2021-05-13,"ANCHORAGE",39,53,41,55,41,55,42,55,43,58,47,59
2021-05-13,"ASHEVILLE",42,62,45,62,40,63,44,63,43,65,46,65
2021-05-13,"ATLANTA",49,64,50,63,47,66,51,70,48,70,52,70
2021-05-13,"ATLANTIC CITY",44,68,46,69,44,69,46,69,42,70,39,70
2021-05-13,"AUSTIN",57,75,56,75,58,74,60,74,58,73,53,73
2021-05-13,"BALTIMORE",47,70,47,71,45,70,46,71,40,73,45,73
2021-05-13,"BATON ROUGE",61,76,57,75,62,78,57,78,65,77,56,77
2021-05-13,"BILLINGS",45,68,46,68,45,69,45,68,45,66,45,66
2021-05-13,"BIRMINGHAM",51,68,47,67,51,69,48,71,50,73,49,73
2021-05-13,"BISMARCK",40,72,42,71,41,71,42,73,39,73,37,73
2021-05-13,"BOISE",53,81,54,80,55,81,54,81,53,82,53,82
2021-05-13,"BOSTON",48,69,50,68,47,67,49,67,51,71,56,71
2021-05-13,"BRIDGEPORT",45,68,50,66,46,67,49,69,47,68,48,68
2021-05-13,"BROWNSVILLE",69,82,69,80,71,82,70,81,70,80,66,80
2021-05-13,"BUFFALO",41,64,41,64,38,64,41,65,40,61,41,61
2021-05-13,"BURLINGTON VT",40,68,47,68,39,68,48,68,42,70,44,70
2021-05-13,"CARIBOU",40,62,42,60,37,60,39,59,32,65,41,65
2021-05-13,"CASPER",35,72,39,73,33,72,37,72,29,74,42,74
2021-05-13,"CHARLESTON SC",51,66,52,65,48,67,53,69,48,72,51,72
2021-05-13,"CHARLESTON WV",38,67,42,67,37,67,39,67,35,69,37,69
2021-05-13,"CHARLOTTE",46,68,48,68,43,69,47,70,39,71,41,71
2021-05-13,"CHATTANOOGA",49,68,47,67,47,71,47,72,49,73,47,73
2021-05-13,"CHEYENNE",32,67,40,67,36,67,39,67,35,70,41,70
2021-05-13,"CHICAGO",42,66,46,67,41,67,47,67,41,70,48,70
2021-05-13,"CINCINNATI",39,66,42,66,40,66,42,66,42,67,44,67
2021-05-13,"CLEVELAND",40,62,44,63,35,63,43,63,34,64,37,64
2021-05-13,"COLORADO SPGS",36,72,44,72,36,72,46,69,38,68,44,68
2021-05-13,"COLUMBIA SC",47,68,49,68,45,68,47,71,46,73,45,73
2021-05-13,"COLUMBUS GA",52,67,49,65,50,69,51,74,48,73,49,73
2021-05-13,"COLUMBUS OH",37,68,41,68,36,67,41,66,36,68,39,68
2021-05-13,"LINCOLN",43,70,50,70,42,70,51,69,43,72,54,72
2021-05-13,"LITTLE ROCK",47,71,47,71,47,71,46,72,52,73,47,73
2021-05-13,"LOS ANGELES",63,77,60,77,62,74,60,72,61,67,60,67
2021-05-13,"LOUISVILLE",44,67,44,68,42,69,46,69,44,70,46,70
2021-05-13,"LUBBOCK",44,70,52,74,46,72,53,75,47,75,52,75
2021-05-13,"MACON",49,65,47,63,47,68,47,73,47,74,45,74
2021-05-13,"MADISON",39,67,43,68,38,66,42,68,37,68,38,68
2021-05-13,"MEDFORD",51,87,52,87,51,88,53,88,49,88,55,88
2021-05-13,"MEMPHIS",49,71,49,71,49,71,48,72,54,72,51,72
2021-05-13,"MIAMI BEACH",75,88,74,88,76,89,74,90,76,94,75,94
2021-05-13,"MIDLAND ODESSA",50,72,56,73,49,74,56,75,52,77,59,77
2021-05-13,"MILWAUKEE",40,60,44,62,39,60,45,62,45,68,49,68
2021-05-13,"MPLS ST PAUL",46,68,50,68,47,71,50,71,48,71,57,71
2021-05-13,"MISSOULA",43,71,43,70,42,71,45,71,44,75,39,75
2021-05-13,"MOBILE",60,73,55,73,59,75,55,77,60,75,55,75
2021-05-13,"MONTGOMERY",56,69,50,69,55,71,51,73,53,75,50,75
2021-05-13,"NASHVILLE",46,70,46,70,45,69,45,70,44,72,42,72
2021-05-13,"NEW ORLEANS",65,75,62,75,65,77,63,78,69,78,65,78
2021-05-13,"NEW YORK CITY",47,70,51,69,49,69,52,70,50,70,52,70
2021-05-13,"NEWARK",48,71,51,71,49,70,50,71,50,74,49,74
2021-05-13,"NORFOLK VA",51,69,52,68,49,67,49,69,45,70,48,70
2021-05-13,"NORTH PLATTE",39,73,44,73,40,73,45,74,39,77,49,77
2021-05-13,"OKLAHOMA CITY",45,70,50,70,47,70,51,71,47,72,48,72
2021-05-13,"OMAHA",44,69,49,69,42,69,48,69,43,70,56,70
2021-05-13,"ORLANDO",71,85,66,82,71,84,64,80,71,80,64,80
2021-05-13,"PADUCAH",44,68,44,68,43,68,43,67,42,69,42,69
2021-05-13,"PENDLETON",46,77,50,77,44,76,53,77,47,78,48,78
2021-05-13,"PEORIA",40,67,44,67,40,67,43,67,37,68,41,68
2021-05-13,"PHILADELPHIA",47,70,51,70,47,70,50,70,47,72,50,72
2021-05-13,"PHOENIX",71,102,72,102,72,102,73,102,71,102,73,102
2021-05-13,"PITTSBURGH",37,64,42,64,35,64,41,63,36,65,37,65
2021-05-13,"POCATELLO",42,79,45,79,43,79,46,79,47,80,47,80
2021-05-13,"PORTLAND ME",41,69,46,67,39,67,46,66,40,69,44,69
2021-05-13,"PORTLAND OR",51,79,51,79,51,79,54,78,52,78,55,78
2021-05-13,"PROVIDENCE",45,70,48,70,45,68,47,69,44,69,47,69
2021-05-13,"PUEBLO",37,78,46,79,38,78,46,75,38,76,45,76
2021-05-13,"RALEIGH DURHAM",45,70,47,70,42,70,44,70,37,71,41,71
2021-05-13,"RAPID CITY",37,67,41,65,38,66,40,68,31,68,38,68
2021-05-13,"RENO",49,87,51,87,51,87,51,87,52,85,52,85
2021-05-13,"RICHMOND",45,71,45,70,44,70,42,71,43,73,42,73
2021-05-13,"ROANOKE",45,68,46,68,42,67,44,67,38,70,43,70
2021-05-13,"ROCHESTER NY",41,64,43,66,40,66,42,67,42,68,41,68
2021-05-13,"ROCKFORD",40,68,43,69,39,69,44,68,39,71,41,71
2021-05-13,"SACRAMENTO",55,92,54,91,54,90,54,87,52,86,52,86
2021-05-13,"ST LOUIS",44,69,46,69,43,67,47,68,45,68,45,68
2021-05-13,"ST PETERSBURG",76,85,72,85,77,85,71,82,77,80,68,80
2021-05-13,"ST THOMAS VI",77,87,76,87,76,87,78,87,78,87,78,87
2021-05-13,"SALEM OR",49,78,49,79,48,79,51,81,50,82,55,82
2021-05-13,"SALT LAKE CITY",52,84,58,83,52,83,58,82,52,84,61,84
2021-05-13,"SAN ANGELO",52,72,56,72,53,74,55,75,56,75,55,75
2021-05-13,"SAN ANTONIO",60,75,59,75,60,74,63,76,60,75,63,75
2021-05-13,"SAN DIEGO",62,68,59,70,61,70,59,69,65,72,63,72
2021-05-13,"SAN FRANCISCO",52,69,52,68,50,68,52,67,52,68,53,68
2021-05-13,"SAN JOSE",52,80,51,79,51,77,50,77,52,72,53,72
2021-05-13,"SAN JUAN PR",78,89,76,89,77,89,77,88,76,88,75,88
2021-05-13,"SANTA FE",42,78,47,78,42,79,47,78,44,80,47,80
2021-05-13,"ST STE MARIE",37,64,42,65,35,67,41,68,35,71,40,71
2021-05-13,"SAVANNAH",52,64,53,64,50,65,52,70,49,72,50,72
2021-05-13,"SEATTLE",50,71,50,71,49,71,51,71,49,73,52,73
2021-05-13,"SHREVEPORT",52,74,52,74,53,74,51,76,57,78,52,78
2021-05-13,"SIOUX CITY",42,67,47,67,42,67,48,68,35,69,53,69
2021-05-13,"SIOUX FALLS",43,64,47,64,44,64,48,68,47,69,49,69
2021-05-13,"SOUTH BEND",36,66,40,66,34,66,39,66,32,67,36,67
2021-05-13,"SPOKANE",46,75,48,75,44,74,50,74,49,74,47,74
2021-05-13,"SPRINGFIELD IL",42,67,44,67,39,67,42,68,35,69,39,69
2021-05-13,"SPRINGFIELD MO",40,66,44,66,39,68,44,65,39,68,47,68
2021-05-13,"SYRACUSE",40,67,43,68,39,68,42,67,39,69,44,69
2021-05-13,"TALLAHASSEE",61,72,57,69,59,69,52,72,56,69,52,69
2021-05-13,"TAMPA",75,87,71,86,75,86,68,83,76,82,66,82
2021-05-13,"TOLEDO",39,69,42,69,36,68,41,68,38,71,37,71
2021-05-13,"TOPEKA",42,69,48,69,40,69,49,69,38,69,52,69
2021-05-13,"TUCSON",64,99,66,100,65,101,66,101,64,100,68,100
2021-05-13,"TULSA",44,71,50,72,45,72,51,73,48,74,49,74
2021-05-13,"TUPELO",50,71,46,70,50,72,46,73,50,74,48,74
2021-05-13,"WACO",55,73,53,74,54,75,57,74,60,77,54,77
2021-05-13,"WASHINGTON DC",49,70,52,70,46,70,51,71,49,72,52,72
2021-05-13,"W PALM BEACH",73,87,71,88,74,88,72,88,75,89,73,89
2021-05-13,"WICHITA",43,70,50,69,43,70,50,70,45,72,51,72
2021-05-13,"WICHITA FALLS",50,73,52,72,48,73,52,72,49,73,50,73
2021-05-13,"WILKES BARRE",39,68,43,68,39,67,41,67,35,69,41,69
2021-05-13,"WILMINGTON DE",44,69,47,70,45,70,47,70,44,72,46,72
2021-05-13,"YAKIMA",46,79,49,79,45,78,53,79,46,79,55,79
2021-05-13,"YOUNGSTOWN",37,64,40,65,34,64,39,65,34,66,38,66
2021-05-13,"YUMA",67,100,68,100,66,100,68,100,68,99,67,99
2021-05-14,"ABILENE TX",53,79,62,79,54,80,63,80,56,81,64,81
2021-05-14,"AKRON CANTON",42,67,46,68,39,68,45,69,41,70,44,70
2021-05-14,"ALBANY NY",45,72,43,71,43,69,42,70,37,72,37,72
2021-05-14,"ALBUQUERQUE",57,84,56,84,56,81,56,84,63,86,59,86
2021-05-14,"ALLENTOWN",43,71,47,72,43,73,46,72,40,74,42,74
2021-05-14,"AMARILLO",51,83,55,81,50,82,57,83,51,83,57,83
2021-05-14,"ANCHORAGE",41,56,44,57,42,57,44,60,45,58,45,58
2021-05-14,"ASHEVILLE",44,65,43,65,44,64,41,66,46,64,45,64
2021-05-14,"ATLANTA",51,73,53,72,52,72,54,73,52,74,53,74
2021-05-14,"ATLANTIC CITY",46,71,48,71,46,72,48,71,39,74,44,74
2021-05-14,"AUSTIN",58,79,66,80,59,80,65,80,53,82,61,82
2021-05-14,"BALTIMORE",50,72,51,73,46,72,49,74,45,75,44,75
2021-05-14,"BATON ROUGE",57,80,59,80,57,80,59,81,56,81,58,81
2021-05-14,"BILLINGS",46,68,48,69,45,68,46,68,45,70,45,70
2021-05-14,"BIRMINGHAM",49,75,52,76,48,76,51,76,49,77,51,77
2021-05-14,"BISMARCK",42,74,43,75,42,75,43,76,37,76,40,76
2021-05-14,"BOISE",55,77,53,78,54,80,54,78,53,81,53,81
2021-05-14,"BOSTON",50,71,52,73,51,72,49,72,56,77,61,77
2021-05-14,"BRIDGEPORT",50,71,50,71,48,72,51,73,48,75,47,75
2021-05-14,"BROWNSVILLE",69,83,74,84,70,86,73,85,66,86,75,86
2021-05-14,"BUFFALO",41,65,45,66,41,67,45,65,41,67,43,67
2021-05-14,"BURLINGTON VT",47,72,47,73,49,72,48,74,44,77,45,77
2021-05-14,"CARIBOU",39,61,36,63,36,63,37,63,41,66,34,66
2021-05-14,"CASPER",39,69,42,71,38,68,40,68,42,68,37,68
2021-05-14,"CHARLESTON SC",52,74,53,75,50,75,52,75,51,76,49,76
2021-05-14,"CHARLESTON WV",39,68,42,69,37,70,43,70,37,72,38,72
2021-05-14,"CHARLOTTE",48,71,49,71,46,72,48,74,41,74,43,74
2021-05-14,"CHATTANOOGA",48,74,50,75,49,74,50,74,47,76,50,76
2021-05-14,"CHEYENNE",41,67,43,67,38,67,42,66,41,66,44,66
2021-05-14,"CHICAGO",46,69,52,69,47,71,51,71,48,71,55,71
2021-05-14,"CINCINNATI",42,69,46,68,42,69,45,70,44,72,45,72
2021-05-14,"CLEVELAND",43,66,47,67,42,68,46,67,37,68,40,68
2021-05-14,"COLORADO SPGS",44,75,45,74,44,73,47,71,44,75,44,75
2021-05-14,"COLUMBIA SC",47,74,49,74,47,73,48,76,45,76,46,76
2021-05-14,"COLUMBUS GA",51,76,53,77,52,78,53,78,49,77,50,77
2021-05-14,"COLUMBUS OH",42,69,46,69,41,69,45,70,39,70,40,70
2021-05-14,"SALEM OR",50,77,45,80,51,80,49,82,55,83,47,83
2021-05-14,"SALT LAKE CITY",58,85,58,83,57,85,59,85,61,85,61,85
2021-05-14,"SAN ANGELO",55,81,63,81,55,83,63,83,55,83,65,83
2021-05-14,"SAN ANTONIO",60,80,68,81,62,81,68,82,63,83,69,83
2021-05-14,"SAN DIEGO",61,69,58,68,60,69,58,69,63,70,62,70
2021-05-14,"SAN FRANCISCO",51,65,53,65,52,65,53,65,53,61,52,61
2021-05-14,"SAN JOSE",50,74,50,73,51,74,52,69,52,69,53,69
2021-05-14,"SAN JUAN PR",76,90,77,88,77,88,77,88,75,88,75,88
2021-05-14,"SANTA FE",47,82,48,82,47,81,47,82,47,84,46,84
2021-05-14,"ST STE MARIE",42,67,44,70,38,70,44,70,40,73,44,73
2021-05-14,"SAVANNAH",53,75,52,75,50,76,53,76,50,76,49,76
2021-05-14,"SEATTLE",50,72,50,72,50,74,49,73,52,75,50,75
2021-05-14,"SHREVEPORT",52,79,60,78,51,78,57,79,52,79,57,79
2021-05-14,"SIOUX CITY",46,64,47,64,50,63,48,66,49,67,47,67
2021-05-14,"SIOUX FALLS",47,62,46,63,49,64,48,66,49,69,50,69
2021-05-14,"SOUTH BEND",38,69,47,69,39,70,44,70,36,72,42,72
2021-05-14,"SPOKANE",46,78,50,78,46,77,48,77,47,76,51,76
2021-05-14,"SPRINGFIELD IL",44,68,52,68,44,69,53,70,39,71,55,71
2021-05-14,"SPRINGFIELD MO",44,69,52,69,44,71,52,69,47,71,55,71
2021-05-14,"SYRACUSE",42,70,43,70,42,70,43,71,44,72,43,72
2021-05-14,"TALLAHASSEE",52,79,53,82,53,80,54,80,52,80,53,80
2021-05-14,"TAMPA",69,87,68,88,68,87,67,87,66,89,68,89
2021-05-14,"TOLEDO",43,71,48,69,41,71,44,71,37,72,42,72
2021-05-14,"TOPEKA",48,70,56,70,49,70,56,70,52,76,57,76
2021-05-14,"TUCSON",66,99,66,99,66,99,67,98,66,98,69,98
2021-05-14,"TULSA",50,75,58,75,51,75,59,76,49,78,60,78
2021-05-14,"TUPELO",47,74,49,75,47,74,50,76,48,77,50,77
2021-05-14,"WACO",53,79,65,79,56,80,62,80,54,81,62,81
2021-05-14,"WASHINGTON DC",51,71,53,72,51,73,54,73,52,74,51,74
2021-05-14,"W PALM BEACH",72,83,71,83,73,83,71,83,73,87,70,87
2021-05-14,"WICHITA",50,75,57,75,51,74,57,74,51,75,57,75
2021-05-14,"WICHITA FALLS",51,79,61,80,54,80,62,80,50,80,62,80
2021-05-14,"WILKES BARRE",41,71,44,72,41,72,44,72,41,74,45,74
2021-05-14,"WILMINGTON DE",47,73,50,73,48,73,51,73,46,76,44,76
2021-05-14,"YAKIMA",46,81,51,83,52,83,51,83,52,84,56,84
2021-05-14,"YOUNGSTOWN",40,66,43,68,38,68,40,69,38,70,37,70
2021-05-14,"YUMA",67,99,66,100,67,100,67,100,67,99,68,99
2021-05-14,"CONCORD NH",42,73,45,75,43,74,45,74,36,77,51,77
2021-05-14,"CORPUS CHRISTI",67,82,72,82,68,83,72,82,64,83,71,83
2021-05-14,"DALLAS FT WORTH",55,78,65,77,57,78,64,78,60,79,62,79
2021-05-14,"DAYTON",42,69,47,68,41,68,46,69,42,71,47,71
2021-05-14,"DAYTONA BEACH",65,78,64,78,63,77,63,80,62,78,69,78
2021-05-14,"DENVER",45,74,47,74,44,73,46,73,45,72,49,72
2021-05-14,"DES MOINES",47,60,50,60,47,58,52,61,49,64,54,64
2021-05-14,"DETROIT",46,71,48,71,45,71,50,71,42,71,46,71
2021-05-14,"DULUTH",43,65,43,67,44,66,45,67,46,70,48,70
2021-05-14,"EL PASO",65,89,65,90,65,90,67,91,59,93,64,93
2021-05-14,"ELKINS",35,62,37,64,31,66,39,65,32,67,32,67
2021-05-14,"ERIE",45,64,47,63,44,63,46,65,41,68,45,68
2021-05-14,"EUGENE",48,76,43,78,49,78,45,79,50,80,42,80
2021-05-14,"EVANSVILLE",43,71,50,70,43,71,48,72,41,72,43,72
2021-05-14,"FAIRBANKS",39,63,42,63,41,64,43,64,37,67,43,67
2021-05-14,"FARGO",45,70,46,74,47,71,46,73,47,70,42,70
2021-05-14,"FLAGSTAFF",35,76,36,76,34,76,38,76,40,74,35,74
2021-05-14,"FLINT",39,71,44,71,38,69,42,71,35,73,38,73
2021-05-14,"FORT SMITH",48,75,55,75,49,75,54,76,52,77,56,77
2021-05-14,"FORT WAYNE",40,68,45,68,38,69,44,70,38,71,44,71
2021-05-14,"FRESNO",61,95,56,96,61,96,57,94,62,93,55,93
2021-05-14,"GOODLAND",45,77,50,77,46,77,50,77,45,75,55,75
2021-05-14,"GRAND JUNCTION",51,86,53,85,52,85,52,85,51,88,53,88
2021-05-14,"GRAND RAPIDS",38,69,44,69,35,71,45,71,36,73,40,73
2021-05-14,"GREAT FALLS",41,66,41,66,40,66,40,67,40,68,37,68
2021-05-14,"GREEN BAY",43,68,45,68,43,70,45,71,42,71,50,71
2021-05-14,"GREENSBORO",47,70,44,68,43,70,45,71,41,71,44,71
2021-05-14,"HARRISBURG",47,71,49,71,47,71,47,74,47,74,48,74
2021-05-14,"HARTFORD SPGFLD",46,75,48,76,44,74,46,74,39,77,48,77
2021-05-14,"HELENA",43,68,45,69,43,69,43,70,47,72,41,72
2021-05-14,"HONOLULU",72,84,72,84,73,86,72,86,71,84,72,84
2021-05-14,"HOUSTON INTCNTL",60,82,64,83,62,82,65,82,62,84,62,84
2021-05-14,"HUNTSVILLE AL",46,74,50,74,45,73,47,75,45,75,47,75
2021-05-14,"INDIANAPOLIS",43,68,48,70,43,70,48,70,44,70,47,70
2021-05-14,"JACKSON MS",51,76,55,78,52,78,55,77,51,79,53,79
2021-05-14,"JACKSONVILLE",57,75,57,76,56,76,58,76,54,76,49,76
2021-05-14,"JUNEAU",42,48,42,48,42,48,42,48,42,48,43,48
2021-05-14,"KANSAS CITY",49,68,56,67,49,67,58,68,53,76,59,76
2021-05-14,"KEY WEST",79,86,78,85,78,86,77,87,80,85,78,85
2021-05-14,"KNOXVILLE",46,69,47,70,47,70,46,70,44,73,43,73
2021-05-14,"LAKE CHARLES",58,81,65,81,59,81,63,81,57,81,63,81
2021-05-14,"LANSING",38,69,44,67,37,71,46,71,38,72,41,72
2021-05-14,"LAS VEGAS",71,97,71,97,72,98,71,98,73,98,74,98
2021-05-14,"LEXINGTON",41,66,44,68,42,67,45,68,39,69,39,69
2021-05-14,"LINCOLN",50,71,52,70,51,71,52,68,54,71,55,71
2021-05-14,"LITTLE ROCK",46,74,53,75,48,75,52,75,47,74,50,74
2021-05-14,"LOS ANGELES",62,72,60,70,61,70,60,70,60,73,61,73
2021-05-14,"LOUISVILLE",45,71,49,71,46,71,48,72,46,73,48,73
2021-05-14,"LUBBOCK",53,82,59,82,53,82,59,82,52,84,62,84
2021-05-14,"MACON",48,77,49,76,48,76,49,78,45,78,45,78
2021-05-14,"MADISON",44,68,47,68,39,69,47,69,38,70,54,70
2021-05-14,"MEDFORD",53,81,50,81,53,81,51,80,55,82,60,82
2021-05-14,"MEMPHIS",48,74,53,75,49,74,55,74,51,75,55,75
2021-05-14,"MIAMI BEACH",74,85,73,84,74,84,73,84,75,87,74,87
2021-05-14,"MIDLAND ODESSA",56,81,61,81,56,82,62,82,59,86,65,86
2021-05-14,"MILWAUKEE",45,62,48,64,44,67,48,67,49,69,56,69
2021-05-14,"MPLS ST PAUL",50,67,50,67,48,64,52,66,57,66,51,66
2021-05-14,"MISSOULA",44,72,45,72,43,72,43,72,39,77,41,77
2021-05-14,"MOBILE",54,78,57,79,55,79,56,79,55,79,55,79
2021-05-14,"MONTGOMERY",50,78,54,78,51,78,53,78,50,79,52,79
2021-05-14,"NASHVILLE",45,73,49,73,46,73,49,74,42,75,46,75
2021-05-14,"NEW ORLEANS",63,78,63,78,64,80,63,79,65,81,64,81
2021-05-14,"NEW YORK CITY",52,73,54,73,51,75,55,75,52,76,55,76
2021-05-14,"NEWARK",52,74,54,74,52,76,55,76,49,78,54,78
2021-05-14,"NORFOLK VA",52,70,52,72,50,72,50,71,48,74,49,74
2021-05-14,"NORTH PLATTE",44,76,48,75,45,75,49,74,49,73,45,73
2021-05-14,"OKLAHOMA CITY",50,74,58,74,52,75,59,75,48,74,58,74
2021-05-14,"OMAHA",49,66,51,65,49,65,52,65,56,69,54,69
2021-05-14,"ORLANDO",67,82,64,82,64,82,65,84,64,86,64,86
2021-05-14,"PADUCAH",44,71,50,70,43,70,47,71,42,73,46,73
2021-05-14,"PENDLETON",46,78,49,80,51,81,48,80,48,81,44,81
2021-05-14,"PEORIA",43,68,50,68,44,69,52,69,41,70,51,70
2021-05-14,"PHILADELPHIA",50,74,52,74,50,74,53,74,50,76,49,76
2021-05-14,"PHOENIX",72,102,71,101,72,101,74,101,72,101,77,101
2021-05-14,"PITTSBURGH",41,66,44,66,42,66,46,68,37,69,39,69
2021-05-14,"POCATELLO",46,78,47,78,47,78,46,77,47,75,48,75
2021-05-14,"PORTLAND ME",44,70,47,72,46,71,47,71,44,75,46,75
2021-05-14,"PORTLAND OR",53,78,50,78,54,78,52,81,55,80,49,80
2021-05-14,"PROVIDENCE",47,73,51,74,47,73,50,73,47,76,50,76
2021-05-14,"PUEBLO",45,83,47,82,44,80,50,80,45,82,56,82
2021-05-14,"RALEIGH DURHAM",46,72,44,70,42,72,46,73,41,73,40,73
2021-05-14,"RAPID CITY",41,69,44,69,41,69,43,69,38,67,44,67
2021-05-14,"RENO",51,85,50,85,52,86,51,86,52,87,56,87
